d6,t39,l39,1
d6,t39,l66,1
d6,t40,l24,1
d6,t40,l28,1
d6,t40,l39,1
d6,t40,l66,1
d6,t41,l24,1
d6,t41,l39,1
d6,t41,l66,1
d6,t43,l28,1
d6,t43,l39,1
d6,t45,l28,1
d6,t46,l24,1
d6,t46,l28,1
d6,t47,l39,1
d6,t47,l66,1
d6,t48,l39,1
d7,t2,l39,1
d7,t3,l1,1
d7,t3,l28,1
d7,t4,l28,1
d7,t6,l24,1
d7,t6,l39,1
d7,t7,l24,1
d7,t8,l24,1
d7,t8,l28,1
d7,t8,l39,1
d7,t10,l24,1
d7,t10,l28,1
d7,t10,l39,1
d7,t11,l24,1
d7,t11,l28,1
d7,t11,l39,1
d7,t12,l28,1
d7,t12,l39,1
d7,t12,l66,1
d7,t13,l24,1
d7,t13,l39,1
d7,t14,l24,1
d7,t14,l39,1
d7,t15,l24,1
d7,t15,l39,1
d7,t16,l24,1
d7,t16,l39,1
d7,t17,l24,1
d7,t17,l39,1
d7,t17,l66,1
d7,t18,l39,1
d7,t18,l66,1
d7,t19,l24,1
d7,t19,l28,1
d7,t19,l39,1
d7,t19,l66,1
d7,t20,l24,1
d7,t20,l28,1
d7,t20,l39,1
d7,t20,l66,1
d7,t21,l28,1
d7,t21,l39,1
d7,t21,l66,1
d7,t22,l24,1
d7,t22,l28,1
d7,t22,l39,1
d7,t22,l66,1
d7,t23,l24,1
d7,t23,l39,1
d7,t24,l28,1
d7,t24,l39,1
d7,t25,l24,1
d7,t25,l39,1
d7,t26,l24,1
d7,t27,l28,1
d7,t27,l39,1
d7,t28,l28,1
d7,t28,l39,1
d7,t29,l28,1
d7,t29,l39,1
d7,t30,l24,1
d7,t30,l28,1
d7,t30,l39,1
d7,t31,l24,1
d7,t31,l28,1
d7,t31,l39,1
d7,t32,l1,1
d7,t32,l28,1
d7,t32,l39,1
d7,t33,l24,1
d7,t33,l28,1
d7,t33,l39,1
d7,t34,l28,1
d7,t34,l39,1
d7,t35,l28,1
d7,t35,l39,1
d7,t35,l66,1
d7,t35,l103,1
d7,t36,l24,1
d7,t36,l28,1
d7,t36,l39,1
d7,t36,l66,1
d7,t36,l103,1
d7,t37,l1,1
d7,t37,l24,1
d7,t37,l28,1
d7,t37,l39,1
d7,t37,l66,1
d7,t37,l103,1
d7,t38,l1,1
d7,t38,l28,1
d7,t38,l39,1
d7,t38,l66,1
d7,t39,l1,1
d7,t39,l24,1
d7,t39,l28,1
d7,t39,l39,1
d7,t39,l66,1
d7,t40,l1,1
d7,t40,l24,1
d7,t40,l28,1
d7,t40,l39,1
d7,t40,l66,1
d7,t41,l1,1
d7,t41,l24,1
d7,t41,l28,1
d7,t41,l39,1
d7,t41,l66,1
d7,t43,l28,1
d7,t43,l39,1
d7,t45,l28,1
d7,t46,l24,1
d7,t46,l28,1
d7,t47,l39,1
d7,t47,l66,1
d7,t48,l39,1
d8,t2,l39,1
d8,t3,l1,1
d8,t3,l28,1
d8,t4,l28,1
d8,t6,l24,1
d8,t6,l39,1
d8,t7,l24,1
d8,t8,l24,1
d8,t8,l28,1
d8,t8,l39,1
d8,t10,l24,1
d8,t10,l28,1
d8,t10,l39,1
d8,t11,l24,1
d8,t11,l28,1
d8,t11,l39,1
d8,t12,l28,1
d8,t12,l39,1
d8,t12,l66,1
d8,t13,l24,1
d8,t13,l39,1
d8,t14,l24,1
d8,t14,l39,1
d8,t15,l24,1
d8,t15,l39,1
d8,t16,l24,1
d8,t16,l39,1
d8,t17,l24,1
d8,t17,l39,1
d8,t17,l66,1
d8,t18,l39,1
d8,t18,l66,1
d8,t19,l24,1
d8,t19,l28,1
d8,t19,l39,1
d8,t19,l66,1
d8,t20,l24,1
d8,t20,l28,1
d8,t20,l39,1
d8,t20,l66,1
d8,t21,l24,1
d8,t21,l28,1
d8,t21,l39,1
d8,t21,l66,1
d8,t22,l24,1
d8,t22,l28,1
d8,t22,l39,1
d8,t22,l66,1
d8,t23,l24,1
d8,t23,l39,1
d8,t24,l28,1
d8,t24,l39,1
d8,t25,l24,1
d8,t25,l39,1
d8,t26,l24,1
d8,t27,l28,1
d8,t27,l39,1
d8,t28,l28,1
d8,t28,l39,1
d8,t29,l28,1
d8,t29,l39,1
d8,t30,l24,1
d8,t30,l28,1
d8,t30,l39,1
d8,t31,l24,1
d8,t31,l28,1
d8,t31,l39,1
d8,t32,l1,1
d8,t32,l28,1
d8,t32,l39,1
d8,t33,l24,1
d8,t33,l28,1
d8,t33,l39,1
d8,t34,l28,1
d8,t34,l39,1
d8,t35,l28,1
d8,t35,l39,1
d8,t35,l66,1
d8,t35,l103,1
d8,t36,l1,1
d8,t36,l24,1
d8,t36,l28,1
d8,t36,l39,1
d8,t36,l66,1
d8,t36,l103,1
d8,t37,l1,1
d8,t37,l24,1
d8,t37,l28,1
d8,t37,l39,1
d8,t37,l66,1
d8,t37,l103,1
d8,t38,l1,1
d8,t38,l28,1
d8,t38,l39,1
d8,t38,l66,1
d8,t39,l1,1
d8,t39,l24,1
d8,t39,l28,1
d8,t39,l39,1
d8,t39,l66,1
d8,t40,l1,1
d8,t40,l24,1
d8,t40,l28,1
d8,t40,l39,1
d8,t40,l66,1
d8,t41,l1,1
d8,t41,l24,1
d8,t41,l28,1
d8,t41,l39,1
d8,t41,l66,1
d8,t43,l28,1
d8,t43,l39,1
d8,t45,l28,1
d8,t46,l24,1
d8,t46,l28,1
d8,t47,l39,1
d8,t47,l66,1
d8,t48,l39,1
d9,t2,l1,1
d9,t2,l39,1
d9,t3,l1,1
d9,t3,l28,1
d9,t4,l28,1
d9,t4,l39,1
d9,t5,l39,1
d9,t6,l24,1
d9,t6,l39,1
d9,t7,l24,1
d9,t8,l24,1
d9,t8,l28,1
d9,t8,l39,1
d9,t10,l24,1
d9,t10,l28,1
d9,t10,l39,1
d9,t11,l24,1
d9,t11,l28,1
d9,t11,l39,1
d9,t12,l28,1
d9,t12,l39,1
d9,t12,l66,1
d9,t13,l24,1
d9,t13,l39,1
d9,t14,l24,1
d9,t14,l39,1
d9,t15,l24,1
d9,t15,l39,1
d9,t16,l24,1
d9,t16,l39,1
d9,t17,l24,1
d9,t17,l39,1
d9,t17,l66,1
d9,t18,l28,1
d9,t18,l39,1
d9,t18,l66,1
d9,t19,l24,1
d9,t19,l28,1
d9,t19,l39,1
d9,t19,l66,1
d9,t20,l24,1
d9,t20,l28,1
d9,t20,l39,1
d9,t20,l66,1
d9,t21,l24,1
d9,t21,l28,1
d9,t21,l39,1
d9,t21,l66,1
d9,t22,l24,1
d9,t22,l28,1
d9,t22,l39,1
d9,t22,l66,1
d9,t23,l24,1
d9,t23,l39,1
d9,t24,l28,1
d9,t24,l39,1
d9,t25,l24,1
d9,t25,l39,1
d9,t25,l103,1
d9,t26,l24,1
d9,t27,l28,1
d9,t27,l39,1
d9,t28,l28,1
d9,t28,l39,1
d9,t29,l28,1
d9,t29,l39,1
d9,t30,l24,1
d9,t30,l28,1
d9,t30,l39,1
d9,t31,l24,1
d9,t31,l28,1
d9,t31,l39,1
d9,t32,l1,1
d9,t32,l28,1
d9,t32,l39,1
d9,t33,l24,1
d9,t33,l28,1
d9,t33,l39,1
d9,t34,l28,1
d9,t34,l39,1
d9,t35,l28,1
d9,t35,l39,1
d9,t35,l66,1
d9,t35,l103,1
d9,t36,l1,1
d9,t36,l24,1
d9,t36,l28,1
d9,t36,l39,1
d9,t36,l66,1
d9,t36,l103,1
d9,t37,l1,1
d9,t37,l24,1
d9,t37,l28,1
d9,t37,l39,1
d9,t37,l66,1
d9,t37,l103,1
d9,t38,l1,1
d9,t38,l28,1
d9,t38,l39,1
d9,t38,l66,1
d9,t39,l1,1
d9,t39,l24,1
d9,t39,l28,1
d9,t39,l39,1
d9,t39,l66,1
d9,t40,l1,1
d9,t40,l24,1
d9,t40,l28,1
d9,t40,l39,1
d9,t40,l66,1
d9,t41,l1,1
d9,t41,l24,1
d9,t41,l28,1
d9,t41,l39,1
d9,t41,l66,1
d9,t42,l28,1
d9,t43,l28,1
d9,t43,l39,1
d9,t45,l28,1
d9,t46,l24,1
d9,t46,l28,1
d9,t47,l39,1
d9,t47,l66,1
d9,t48,l39,1
d10,t2,l1,1
d10,t2,l39,1
d10,t3,l1,1
d10,t3,l28,1
d10,t3,l39,1
d10,t4,l28,1
d10,t4,l39,1
d10,t5,l39,1
d10,t6,l24,1
d10,t6,l39,1
d10,t7,l24,1
d10,t8,l24,1
d10,t8,l28,1
d10,t8,l39,1
d10,t9,l39,1
d10,t9,l66,1
d10,t10,l24,1
d10,t10,l28,1
d10,t10,l39,1
d10,t10,l66,1
d10,t11,l24,1
d10,t11,l28,1
d10,t11,l39,1
d10,t11,l66,1
d10,t11,l115,1
d10,t12,l28,1
d10,t12,l39,1
d10,t12,l66,1
d10,t12,l115,1
d10,t13,l24,1
d10,t13,l39,1
d10,t13,l66,1
d10,t14,l24,1
d10,t14,l39,1
d10,t14,l66,1
d10,t15,l24,1
d10,t15,l39,1
d10,t15,l66,1
d10,t16,l24,1
d10,t16,l39,1
d10,t17,l24,1
d10,t17,l39,1
d10,t17,l66,1
d10,t18,l28,1
d10,t18,l39,1
d10,t18,l66,1
d10,t19,l24,1
d10,t19,l28,1
d10,t19,l39,1
d10,t19,l66,1
d10,t20,l24,1
d10,t20,l28,1
d10,t20,l39,1
d10,t20,l66,1
d10,t21,l24,1
d10,t21,l28,1
d10,t21,l39,1
d10,t21,l66,1
d10,t22,l24,1
d10,t22,l28,1
d10,t22,l39,1
d10,t22,l66,1
d10,t23,l24,1
d10,t23,l39,1
d10,t24,l28,1
d10,t24,l39,1
d10,t25,l24,1
d10,t25,l28,1
d10,t25,l39,1
d10,t25,l103,1
d10,t26,l24,1
d10,t26,l28,1
d10,t27,l28,1
d10,t27,l39,1
d10,t28,l28,1
d10,t28,l39,1
d10,t29,l28,1
d10,t29,l39,1
d10,t30,l24,1
d10,t30,l28,1
d10,t30,l39,1
d10,t31,l24,1
d10,t31,l28,1
d10,t31,l39,1
d10,t32,l1,1
d10,t32,l28,1
d10,t32,l39,1
d10,t33,l24,1
d10,t33,l28,1
d10,t33,l39,1
d10,t34,l28,1
d10,t34,l39,1
d10,t35,l28,1
d10,t35,l39,1
d10,t35,l66,1
d10,t35,l103,1
d10,t36,l1,1
d10,t36,l24,1
d10,t36,l28,1
d10,t36,l39,1
d10,t36,l66,1
d10,t36,l103,1
d10,t37,l1,1
d10,t37,l24,1
d10,t37,l28,1
d10,t37,l39,1
d10,t37,l66,1
d10,t37,l103,1
d10,t38,l1,1
d10,t38,l24,1
d10,t38,l28,1
d10,t38,l39,1
d10,t38,l66,1
d10,t39,l1,1
d10,t39,l24,1
d10,t39,l28,1
d10,t39,l39,1
d10,t39,l66,1
d10,t40,l1,1
d10,t40,l24,1
d10,t40,l28,1
d10,t40,l39,1
d10,t40,l66,1
d10,t41,l1,1
d10,t41,l24,1
d10,t41,l28,1
d10,t41,l39,1
d10,t41,l66,1
d10,t42,l28,1
d10,t43,l28,1
d10,t43,l39,1
d10,t45,l28,1
d10,t46,l24,1
d10,t46,l28,1
d10,t47,l39,1
d10,t47,l66,1
d10,t48,l39,1
d11,t2,l1,1
d11,t2,l39,1
d11,t3,l1,1
d11,t3,l28,1
d11,t3,l39,1
d11,t4,l28,1
d11,t4,l39,1
d11,t5,l39,1
d11,t6,l24,1
d11,t6,l39,1
d11,t7,l24,1
d11,t8,l24,1
d11,t8,l28,1
d11,t8,l39,1
d11,t9,l28,1
d11,t9,l39,1
d11,t9,l66,1
d11,t10,l24,1
d11,t10,l28,1
d11,t10,l39,1
d11,t10,l66,1
d11,t11,l24,1
d11,t11,l28,1
d11,t11,l39,1
d11,t11,l66,1
d11,t11,l115,1
d11,t12,l28,1
d11,t12,l39,1
d11,t12,l66,1
d11,t12,l115,1
d11,t13,l24,1
d11,t13,l39,1
d11,t13,l66,1
d11,t14,l24,1
d11,t14,l39,1
d11,t14,l66,1
d11,t15,l24,1
d11,t15,l39,1
d11,t15,l66,1
d11,t16,l24,1
d11,t16,l39,1
d11,t17,l24,1
d11,t17,l39,1
d11,t17,l66,1
d11,t18,l28,1
d11,t18,l39,1
d11,t18,l66,1
d11,t19,l24,1
d11,t19,l28,1
d11,t19,l39,1
d11,t19,l66,1
d11,t20,l24,1
d11,t20,l28,1
d11,t20,l39,1
d11,t20,l66,1
d11,t21,l24,1
d11,t21,l28,1
d11,t21,l39,1
d11,t21,l66,1
d11,t22,l24,1
d11,t22,l28,1
d11,t22,l39,1
d11,t22,l66,1
d11,t23,l24,1
d11,t23,l39,1
d11,t24,l28,1
d11,t24,l39,1
d11,t25,l24,1
d11,t25,l28,1
d11,t25,l39,1
d11,t25,l103,1
d11,t26,l24,1
d11,t26,l28,1
d11,t27,l28,1
d11,t27,l39,1
d11,t28,l28,1
d11,t28,l39,1
d11,t29,l1,1
d11,t29,l28,1
d11,t29,l39,1
d11,t30,l24,1
d11,t30,l28,1
d11,t30,l39,1
d11,t31,l24,1
d11,t31,l28,1
d11,t31,l39,1
d11,t32,l1,1
d11,t32,l28,1
d11,t32,l39,1
d11,t33,l24,1
d11,t33,l28,1
d11,t33,l39,1
d11,t34,l28,1
d11,t34,l39,1
d11,t35,l28,1
d11,t35,l39,1
d11,t35,l66,1
d11,t35,l103,1
d11,t36,l1,1
d11,t36,l24,1
d11,t36,l28,1
d11,t36,l39,1
d11,t36,l66,1
d11,t36,l103,1
d11,t37,l1,1
d11,t37,l24,1
d11,t37,l28,1
d11,t37,l39,1
d11,t37,l66,1
d11,t37,l103,1
d11,t38,l1,1
d11,t38,l24,1
d11,t38,l28,1
d11,t38,l39,1
d11,t38,l66,1
d11,t39,l1,1
d11,t39,l24,1
d11,t39,l28,1
d11,t39,l39,1
d11,t39,l66,1
d11,t40,l1,1
d11,t40,l24,1
d11,t40,l28,1
d11,t40,l39,1
d11,t40,l66,1
d11,t41,l1,1
d11,t41,l24,1
d11,t41,l28,1
d11,t41,l39,1
d11,t41,l66,1
d11,t42,l28,1
d11,t42,l39,1
d11,t43,l28,1
d11,t43,l39,1
d11,t44,l39,1
d11,t45,l28,1
d11,t45,l39,1
d11,t46,l24,1
d11,t46,l28,1
d11,t47,l39,1
d11,t47,l66,1
d11,t48,l39,1
d12,t2,l1,1
d12,t2,l39,1
d12,t3,l1,1
d12,t3,l28,1
d12,t3,l39,1
d12,t4,l28,1
d12,t4,l39,1
d12,t5,l39,1
d12,t6,l24,1
d12,t6,l39,1
d12,t7,l24,1
d12,t8,l24,1
d12,t8,l28,1
d12,t8,l39,1
d12,t9,l28,1
d12,t9,l39,1
d12,t9,l66,1
d12,t10,l24,1
d12,t10,l28,1
d12,t10,l39,1
d12,t10,l66,1
d12,t11,l24,1
d12,t11,l28,1
d12,t11,l39,1
d12,t11,l66,1
d12,t11,l115,1
d12,t12,l28,1
d12,t12,l39,1
d12,t12,l66,1
d12,t12,l115,1
d12,t13,l24,1
d12,t13,l39,1
d12,t13,l66,1
d12,t14,l24,1
d12,t14,l39,1
d12,t14,l66,1
d12,t15,l24,1
d12,t15,l39,1
d12,t15,l66,1
d12,t16,l24,1
d12,t16,l39,1
d12,t17,l24,1
d12,t17,l39,1
d12,t17,l66,1
d12,t18,l28,1
d12,t18,l39,1
d12,t18,l66,1
d12,t19,l24,1
d12,t19,l28,1
d12,t19,l39,1
d12,t19,l66,1
d12,t20,l24,1
d12,t20,l28,1
d12,t20,l39,1
d12,t20,l66,1
d12,t21,l24,1
d12,t21,l28,1
d12,t21,l39,1
d12,t21,l66,1
d12,t22,l24,1
d12,t22,l28,1
d12,t22,l39,1
d12,t22,l66,1
d12,t23,l24,1
d12,t23,l39,1
d12,t24,l28,1
d12,t24,l39,1
d12,t25,l24,1
d12,t25,l28,1
d12,t25,l39,1
d12,t25,l103,1
d12,t26,l24,1
d12,t26,l28,1
d12,t26,l39,1
d12,t27,l28,1
d12,t27,l39,1
d12,t28,l28,1
d12,t28,l39,1
d12,t29,l1,1
d12,t29,l28,1
d12,t29,l39,1
d12,t30,l24,1
d12,t30,l28,1
d12,t30,l39,1
d12,t31,l24,1
d12,t31,l28,1
d12,t31,l39,1
d12,t32,l1,1
d12,t32,l28,1
d12,t32,l39,1
d12,t33,l24,1
d12,t33,l28,1
d12,t33,l39,1
d12,t34,l28,1
d12,t34,l39,1
d12,t35,l28,1
d12,t35,l39,1
d12,t35,l66,1
d12,t35,l103,1
d12,t36,l1,1
d12,t36,l24,1
d12,t36,l28,1
d12,t36,l39,1
d12,t36,l66,1
d12,t36,l103,1
d12,t37,l1,1
d12,t37,l24,1
d12,t37,l28,1
d12,t37,l39,1
d12,t37,l66,1
d12,t37,l103,1
d12,t38,l1,1
d12,t38,l24,1
d12,t38,l28,1
d12,t38,l39,1
d12,t38,l66,1
d12,t39,l1,1
d12,t39,l24,1
d12,t39,l28,1
d12,t39,l39,1
d12,t39,l66,1
d12,t40,l1,1
d12,t40,l24,1
d12,t40,l28,1
d12,t40,l39,1
d12,t40,l66,1
d12,t41,l1,1
d12,t41,l24,1
d12,t41,l28,1
d12,t41,l39,1
d12,t41,l66,1
d12,t42,l28,1
d12,t42,l39,1
d12,t43,l28,1
d12,t43,l39,1
d12,t44,l39,1
d12,t45,l28,1
d12,t45,l39,1
d12,t46,l24,1
d12,t46,l28,1
d12,t46,l39,1
d12,t47,l39,1
d12,t47,l66,1
d12,t48,l39,1
d13,t2,l1,1
d13,t2,l28,1
d13,t2,l39,1
d13,t3,l1,1
d13,t3,l28,1
d13,t3,l39,1
d13,t4,l28,1
d13,t4,l39,1
d13,t5,l1,1
d13,t5,l28,1
d13,t5,l39,1
d13,t6,l24,1
d13,t6,l39,1
d13,t7,l24,1
d13,t8,l24,1
d13,t8,l28,1
d13,t8,l39,1
d13,t9,l28,1
d13,t9,l39,1
d13,t9,l66,1
d13,t10,l24,1
d13,t10,l28,1
d13,t10,l39,1
d13,t10,l66,1
d13,t11,l24,1
d13,t11,l28,1
d13,t11,l39,1
d13,t11,l66,1
d13,t11,l115,1
d13,t12,l28,1
d13,t12,l39,1
d13,t12,l66,1
d13,t12,l115,1
d13,t13,l24,1
d13,t13,l28,1
d13,t13,l39,1
d13,t13,l66,1
d13,t14,l24,1
d13,t14,l39,1
d13,t14,l66,1
d13,t15,l24,1
d13,t15,l39,1
d13,t15,l66,1
d13,t16,l24,1
d13,t16,l39,1
d13,t17,l24,1
d13,t17,l39,1
d13,t17,l66,1
d13,t18,l28,1
d13,t18,l39,1
d13,t18,l66,1
d13,t19,l24,1
d13,t19,l28,1
d13,t19,l39,1
d13,t19,l66,1
d13,t20,l24,1
d13,t20,l28,1
d13,t20,l39,1
d13,t20,l66,1
d13,t21,l24,1
d13,t21,l28,1
d13,t21,l39,1
d13,t21,l66,1
d13,t22,l24,1
d13,t22,l28,1
d13,t22,l39,1
d13,t22,l66,1
d13,t23,l24,1
d13,t23,l39,1
d13,t24,l28,1
d13,t24,l39,1
d13,t25,l24,1
d13,t25,l28,1
d13,t25,l39,1
d13,t25,l103,1
d13,t26,l24,1
d13,t26,l28,1
d13,t26,l39,1
d13,t27,l28,1
d13,t27,l39,1
d13,t28,l28,1
d13,t28,l39,1
d13,t29,l1,1
d13,t29,l28,1
d13,t29,l39,1
