Year,Month,Day,Period,309_WIND_1,317_WIND_1,303_WIND_1,122_WIND_1
2020,1,1,39,143.43333333333334,687.1666666666666,324.3666666666666,567.0666666666667
2020,1,1,40,141.96666666666667,673.0333333333333,283.7333333333333,523.6999999999999
2020,1,1,41,144.26666666666665,647.5,226.9333333333333,497.56666666666666
2020,1,1,42,143.36666666666667,617.6666666666666,166.6,474.26666666666665
2020,1,1,43,130.83333333333334,572.8333333333334,155.1,439.43333333333334
2020,1,1,44,91.53333333333335,527.8000000000001,126.53333333333335,372.26666666666665
2020,1,1,45,56.26666666666667,486.5,138.70000000000002,329.66666666666663
2020,1,1,46,25.266666666666666,442.43333333333334,143.5,261.9666666666667
2020,1,1,47,7.266666666666666,384.8,154.96666666666667,221.0666666666667
2020,1,1,48,3.8000000000000007,319.3666666666666,149.86666666666667,179.13333333333335
2020,1,1,49,2.2,251.86666666666667,131.7,141.26666666666668
2020,1,1,50,2.4,184.16666666666666,108.73333333333333,110.23333333333333
2020,1,1,51,2.433333333333333,122.3,85.0,81.1
2020,1,1,52,1.7666666666666666,82.13333333333333,76.10000000000001,63.76666666666667
2020,1,1,53,1.2666666666666666,43.23333333333333,61.96666666666666,48.86666666666667
2020,1,1,54,1.3333333333333333,19.933333333333334,49.43333333333334,29.900000000000002
2020,1,1,55,0.9,11.1,47.56666666666666,28.866666666666664
2020,1,1,56,1.7666666666666668,21.5,49.4,28.433333333333334
2020,1,1,57,5.666666666666667,52.300000000000004,52.79999999999999,60.1
2020,1,1,58,5.066666666666666,80.1,83.76666666666667,92.23333333333333
2020,1,1,59,2.033333333333333,81.63333333333333,104.76666666666667,128.5
2020,1,1,60,1.1333333333333333,77.3,118.09999999999998,155.9333333333333
2020,1,1,61,1.0333333333333334,97.5,142.46666666666667,183.76666666666665
2020,1,1,62,2.3,89.63333333333333,200.36666666666665,211.33333333333334
2020,1,1,63,3.3333333333333335,100.89999999999999,179.43333333333337,236.36666666666667
2020,1,1,64,1.7666666666666668,121.26666666666667,81.56666666666668,269.06666666666666
2020,1,1,65,0.8666666666666667,148.66666666666666,119.66666666666667,299.5
2020,1,1,66,1.8333333333333333,129.16666666666666,150.56666666666666,337.09999999999997
2020,1,1,67,3.433333333333333,145.79999999999998,189.36666666666667,373.1333333333334
2020,1,1,68,5.633333333333333,133.20000000000002,208.26666666666665,403.1666666666667
2020,1,1,69,6.833333333333333,114.93333333333334,217.13333333333335,430.43333333333334
2020,1,1,70,5.3,97.26666666666665,284.40000000000003,436.76666666666665
2020,1,1,71,8.0,99.73333333333333,330.06666666666666,424.6666666666667
2020,1,1,72,16.0,107.0,345.93333333333334,385.2666666666667
2020,1,1,73,16.400000000000002,110.23333333333333,358.93333333333334,386.0666666666666
2020,1,1,74,33.6,138.0,345.1000000000001,353.09999999999997
2020,1,1,75,43.86666666666667,177.63333333333333,330.8333333333333,304.06666666666666
2020,1,1,76,44.20000000000001,202.5,320.43333333333334,290.3
2020,1,1,77,45.199999999999996,218.23333333333335,310.96666666666664,338.53333333333336
2020,1,1,78,43.300000000000004,247.33333333333334,318.03333333333336,369.5666666666666
2020,1,1,79,39.23333333333333,262.6333333333334,319.40000000000003,395.7
2020,1,1,80,22.633333333333336,275.59999999999997,316.8333333333333,409.8
2020,1,1,81,9.666666666666666,285.7,305.23333333333335,432.73333333333335
2020,1,1,82,12.466666666666667,305.23333333333335,299.1333333333333,456.93333333333334
2020,1,1,83,9.733333333333334,320.1333333333333,286.8,485.93333333333334
2020,1,1,84,8.966666666666667,330.23333333333335,289.63333333333327,500.3666666666666
2020,1,1,85,3.1999999999999997,405.3333333333333,277.8333333333333,501.8333333333333
2020,1,1,86,1.7999999999999998,412.53333333333336,263.90000000000003,528.1999999999999
2020,1,1,87,0.7333333333333334,405.86666666666673,273.1333333333333,460.6666666666667
2020,1,1,88,1.0,288.03333333333336,235.16666666666666,431.7
2020,1,1,89,0.9333333333333332,286.1666666666667,152.50000000000003,467.59999999999997
2020,1,1,90,1.0,312.8,150.73333333333335,492.8666666666666
2020,1,1,91,0.9333333333333332,358.0333333333333,130.53333333333333,450.26666666666665
2020,1,1,92,1.1333333333333333,367.3333333333333,112.5,455.8666666666666
2020,1,1,93,0.7666666666666666,428.3666666666666,96.5,459.0333333333333
2020,1,1,94,0.9,505.90000000000003,53.13333333333333,516.0333333333333
2020,1,1,95,0.6666666666666666,539.9666666666667,33.7,562.5333333333334
2020,1,1,96,0.9999999999999999,505.6333333333334,34.0,571.1333333333333
2020,1,2,1,1.2,487.26666666666665,20.866666666666667,600.7666666666665
2020,1,2,2,1.2666666666666668,453.0,17.833333333333332,609.3666666666667
2020,1,2,3,1.0999999999999999,394.73333333333335,11.466666666666669,570.6
2020,1,2,4,1.0999999999999999,331.5,8.633333333333335,547.8666666666667
2020,1,2,5,1.0999999999999999,277.2,7.833333333333333,490.56666666666666
2020,1,2,6,8.566666666666668,242.03333333333333,7.8,471.70000000000005
2020,1,2,7,24.53333333333333,199.6,7.733333333333333,452.56666666666666
2020,1,2,8,26.633333333333336,216.66666666666666,7.5,435.0333333333333
2020,1,2,9,15.866666666666665,217.73333333333335,9.133333333333333,408.2666666666667
2020,1,2,10,18.566666666666666,201.73333333333335,12.899999999999999,415.1000000000001
2020,1,2,11,20.03333333333333,194.76666666666665,14.966666666666669,392.73333333333335
2020,1,2,12,22.46666666666667,189.23333333333335,17.8,395.1666666666667
2020,1,2,13,22.46666666666667,164.5,13.433333333333332,419.5333333333333
2020,1,2,14,26.099999999999998,164.1,16.233333333333334,425.06666666666666
2020,1,2,15,23.46666666666667,168.86666666666667,19.133333333333336,372.3333333333333
2020,1,2,16,32.03333333333333,220.20000000000002,25.166666666666668,392.43333333333334
2020,1,2,17,27.866666666666664,299.0,28.400000000000002,466.6666666666667
2020,1,2,18,22.599999999999998,402.7666666666667,32.36666666666667,512.5333333333333
2020,1,2,19,27.233333333333334,517.6666666666666,31.03333333333333,587.2333333333332
2020,1,2,20,18.166666666666668,529.2666666666667,18.400000000000002,652.4333333333333
2020,1,2,21,15.800000000000002,546.8666666666667,18.933333333333334,669.4666666666667
2020,1,2,22,10.233333333333333,587.1333333333333,24.0,672.9333333333334
2020,1,2,23,4.133333333333334,606.1,24.233333333333334,670.5333333333333
2020,1,2,24,5.2,632.8666666666667,21.26666666666667,678.0
2020,1,2,25,6.133333333333333,620.4,28.900000000000002,682.5666666666666
2020,1,2,26,3.9666666666666663,597.8333333333334,26.933333333333337,683.3333333333334
2020,1,2,27,3.5,584.8333333333333,27.166666666666668,681.8
2020,1,2,28,4.300000000000001,602.0666666666667,32.199999999999996,660.5666666666666
2020,1,2,29,5.533333333333334,584.7666666666667,43.26666666666667,648.6
2020,1,2,30,4.4,591.9333333333334,39.766666666666666,633.9666666666667
2020,1,2,31,1.5999999999999999,589.7333333333332,45.63333333333333,636.9000000000001
2020,1,2,32,1.5999999999999999,619.0,45.199999999999996,660.9333333333333
2020,1,2,33,0.9,667.8666666666667,51.23333333333333,686.4666666666667
2020,1,2,34,0.9666666666666667,707.2666666666668,53.0,694.4
2020,1,2,35,1.3333333333333333,723.3666666666667,38.6,698.5666666666667
2020,1,2,36,0.7999999999999999,708.1666666666666,39.13333333333333,701.2999999999998
2020,1,2,37,1.2666666666666668,716.4,36.199999999999996,701.7666666666668
2020,1,2,38,1.0666666666666667,726.7666666666668,36.666666666666664,703.8666666666667
2020,1,2,39,0.8333333333333334,735.9333333333334,34.166666666666664,702.9
2020,1,2,40,0.8333333333333334,748.3333333333334,30.5,702.7333333333332
2020,1,2,41,0.7333333333333334,731.7666666666665,31.133333333333336,700.3666666666668
2020,1,2,42,0.7666666666666666,700.1999999999999,41.26666666666667,698.1999999999999
2020,1,2,43,0.9333333333333335,662.1333333333333,51.46666666666667,701.6333333333332
2020,1,2,44,1.2666666666666668,633.0666666666667,88.06666666666668,701.0666666666666
2020,1,2,45,0.8333333333333334,622.9666666666667,77.3,700.7666666666668
2020,1,2,46,1.0333333333333334,590.8333333333334,78.53333333333335,698.4333333333334
2020,1,2,47,1.1333333333333335,548.5333333333333,107.90000000000002,694.1333333333333
2020,1,2,48,0.5666666666666667,532.9,125.5,693.7999999999998
2020,1,2,49,0.6666666666666666,525.5999999999999,123.03333333333335,699.0
2020,1,2,50,1.0666666666666667,513.9,124.33333333333333,697.5666666666666
2020,1,2,51,0.8666666666666667,480.9666666666667,119.73333333333333,691.5
2020,1,2,52,0.5,464.3,101.7,695.1999999999999
2020,1,2,53,1.2666666666666666,444.23333333333335,78.63333333333333,695.4333333333334
2020,1,2,54,1.1333333333333333,472.4666666666667,62.633333333333326,692.1
2020,1,2,55,0.7666666666666666,511.3333333333333,60.6,669.4666666666667
2020,1,2,56,0.7333333333333334,556.1999999999999,63.0,665.4333333333334
2020,1,2,57,0.7333333333333334,616.5666666666667,78.73333333333333,679.1999999999999
2020,1,2,58,1.0666666666666667,631.7333333333332,139.70000000000002,689.7999999999998
2020,1,2,59,0.9666666666666667,631.1666666666666,199.86666666666665,696.3000000000001
2020,1,2,60,0.8666666666666666,595.8333333333334,236.73333333333332,697.9666666666667
2020,1,2,61,1.5666666666666667,611.3000000000001,259.3333333333333,700.6666666666666
2020,1,2,62,2.1999999999999997,613.8666666666667,284.96666666666664,702.7666666666668
2020,1,2,63,1.2666666666666668,615.0333333333333,322.93333333333334,705.6
2020,1,2,64,2.1999999999999997,609.9333333333333,392.6000000000001,700.4333333333334
2020,1,2,65,2.8666666666666667,553.8666666666667,470.73333333333335,704.5666666666666
2020,1,2,66,1.0333333333333332,500.8,536.0666666666667,702.7333333333332
2020,1,2,67,0.7333333333333334,491.56666666666666,646.6999999999999,700.8666666666667
2020,1,2,68,0.9666666666666668,559.2666666666668,711.0333333333333,701.1333333333333
2020,1,2,69,0.8666666666666667,610.9,741.6,700.7333333333332
2020,1,2,70,0.9666666666666667,614.2,771.9333333333334,701.7999999999998
2020,1,2,71,1.1333333333333333,632.1,790.3666666666668,703.8666666666668
2020,1,2,72,1.0999999999999999,681.0666666666667,785.7666666666668,701.9333333333334
2020,1,2,73,1.4333333333333333,708.0666666666666,776.5,701.6999999999999
2020,1,2,74,1.5999999999999999,718.4,721.6333333333333,701.5333333333333
2020,1,2,75,3.0666666666666664,690.8666666666668,681.7,701.0333333333334
2020,1,2,76,8.1,717.9666666666666,675.5333333333333,700.6333333333332
2020,1,2,77,19.700000000000003,717.0666666666666,680.4333333333333,700.9666666666667
2020,1,2,78,19.599999999999998,690.6,631.0666666666667,704.4
2020,1,2,79,11.233333333333334,660.1,599.1333333333333,700.0333333333333
2020,1,2,80,10.4,679.9,578.9666666666667,697.2666666666668
2020,1,2,81,22.833333333333332,705.4333333333334,569.3666666666667,695.7333333333332
2020,1,2,82,33.6,739.7333333333332,569.5666666666667,689.9
2020,1,2,83,58.70000000000001,738.8333333333334,617.6666666666666,698.0
2020,1,2,84,68.7,640.7,631.6333333333333,677.7666666666668
2020,1,2,85,70.13333333333334,751.3333333333334,604.3,678.7666666666667
2020,1,2,86,64.86666666666666,774.0,620.3333333333334,692.7333333333332
2020,1,2,87,71.83333333333333,762.4666666666667,581.9333333333333,677.4666666666667
2020,1,2,88,89.39999999999999,755.4333333333334,570.7666666666667,668.4666666666667
2020,1,2,89,97.8,743.3333333333334,520.8333333333334,647.8666666666667
2020,1,2,90,80.2,755.5666666666667,462.1333333333334,621.1333333333333
2020,1,2,91,62.26666666666667,752.7999999999998,420.5,613.1666666666666
2020,1,2,92,40.06666666666667,731.6666666666666,472.90000000000003,604.3333333333334
2020,1,2,93,27.566666666666663,679.8333333333334,503.8,590.4
2020,1,2,94,20.833333333333332,663.0333333333333,485.7,582.1
2020,1,2,95,29.0,659.4666666666667,449.59999999999997,621.1333333333333
2020,1,2,96,53.23333333333333,669.8333333333334,392.1000000000001,653.0333333333333
2020,1,3,1,80.7,702.6666666666666,382.3,674.9000000000001
2020,1,3,2,97.36666666666667,724.0666666666666,538.4666666666667,677.0666666666666
2020,1,3,3,99.86666666666667,734.1666666666666,740.9333333333334,678.4333333333334
2020,1,3,4,87.89999999999999,705.1999999999999,777.8333333333334,652.5666666666667
2020,1,3,5,49.633333333333326,680.3333333333334,793.2666666666668,651.5666666666667
2020,1,3,6,53.4,658.0333333333334,780.7333333333332,652.1333333333333
2020,1,3,7,38.26666666666667,675.1,726.1333333333333,666.6666666666666
2020,1,3,8,43.63333333333333,626.4666666666667,636.9333333333333,638.0666666666666
2020,1,3,9,43.63333333333333,629.4333333333333,624.2333333333333,596.1
2020,1,3,10,46.43333333333334,613.6,539.9,582.0333333333333
2020,1,3,11,56.73333333333333,558.5333333333333,380.9666666666667,573.5
2020,1,3,12,67.9,645.1666666666666,324.66666666666663,585.5666666666666
2020,1,3,13,60.833333333333336,653.7666666666667,283.6333333333334,624.5000000000001
2020,1,3,14,54.96666666666666,644.8333333333334,234.9333333333333,611.1666666666666
2020,1,3,15,55.699999999999996,596.1333333333333,178.5,615.1999999999999
2020,1,3,16,60.79999999999999,623.9333333333334,128.53333333333333,587.7333333333333
2020,1,3,17,66.2,611.0666666666667,116.53333333333335,617.0
2020,1,3,18,71.16666666666667,620.4999999999999,178.0,618.5666666666666
2020,1,3,19,89.93333333333334,634.2666666666668,354.8666666666666,618.6999999999999
2020,1,3,20,84.23333333333333,643.0999999999999,487.5333333333333,628.8333333333334
2020,1,3,21,76.93333333333332,670.5666666666667,660.3000000000001,640.3333333333333
2020,1,3,22,90.86666666666667,652.9000000000001,709.7333333333335,658.7333333333332
2020,1,3,23,86.0,616.4333333333333,691.8666666666667,677.0
2020,1,3,24,78.4,570.1,694.6,670.5000000000001
2020,1,3,25,70.5,557.5,684.3666666666668,685.0666666666666
2020,1,3,26,71.39999999999999,602.8333333333334,721.0,686.0666666666666
2020,1,3,27,62.26666666666667,592.3333333333334,729.2000000000002,685.2333333333335
2020,1,3,28,77.0,597.4,767.4666666666667,679.2333333333333
2020,1,3,29,72.83333333333333,612.6999999999999,752.0666666666666,678.4666666666667
2020,1,3,30,73.6,547.7333333333333,745.7333333333332,666.5
2020,1,3,31,75.8,545.9333333333333,674.6333333333333,656.3666666666667
2020,1,3,32,75.06666666666668,547.8,656.3333333333334,640.3
2020,1,3,33,68.63333333333334,542.3666666666667,702.2666666666668,647.8333333333334
2020,1,3,34,82.63333333333333,565.8666666666667,662.9666666666667,651.6999999999999
2020,1,3,35,92.73333333333333,583.5,631.1666666666666,661.5
2020,1,3,36,61.96666666666666,567.6666666666667,635.2666666666668,657.6999999999999
2020,1,3,37,50.76666666666667,551.0333333333333,660.3333333333334,651.3333333333333
2020,1,3,38,46.46666666666667,549.5666666666667,592.1333333333333,656.9333333333334
2020,1,3,39,56.43333333333334,532.4666666666666,555.3666666666667,656.5666666666666
2020,1,3,40,74.43333333333334,557.0,543.8666666666667,667.6
2020,1,3,41,86.2,526.4,511.9666666666667,638.3666666666667
2020,1,3,42,85.60000000000001,500.76666666666665,528.4666666666667,640.0333333333333
2020,1,3,43,65.73333333333333,488.76666666666665,498.3,657.2666666666667
2020,1,3,44,48.46666666666667,444.59999999999997,575.5,651.5333333333334
2020,1,3,45,49.26666666666667,417.90000000000003,602.9333333333334,654.3000000000001
2020,1,3,46,78.3,331.1666666666667,606.9333333333334,630.1999999999999
2020,1,3,47,58.0,334.8666666666666,572.0,620.6666666666666
2020,1,3,48,60.6,302.3666666666667,618.1,610.5000000000001
2020,1,3,49,79.23333333333333,276.96666666666664,696.1333333333333,594.1
2020,1,3,50,80.2,298.09999999999997,724.6333333333333,567.5
2020,1,3,51,82.73333333333333,388.3333333333333,716.9,593.3333333333334
2020,1,3,52,78.16666666666667,275.3333333333333,744.5333333333333,569.9666666666667
2020,1,3,53,95.26666666666665,305.5,726.2666666666668,536.8333333333334
2020,1,3,54,101.60000000000001,316.9,675.1,553.2333333333332
2020,1,3,55,74.86666666666666,295.2,709.0333333333333,562.6
2020,1,3,56,57.4,269.96666666666664,743.9,554.5
2020,1,3,57,68.93333333333332,253.5666666666667,745.7666666666668,556.1333333333333
2020,1,3,58,51.43333333333334,185.73333333333335,713.6,565.2333333333335
2020,1,3,59,87.60000000000001,166.70000000000002,680.1,577.1333333333333
2020,1,3,60,52.43333333333334,225.16666666666666,632.7333333333335,597.1
2020,1,3,61,60.633333333333326,271.1666666666667,602.8666666666667,648.9
2020,1,3,62,90.3,299.2,537.8333333333334,661.5
2020,1,3,63,53.0,332.8,542.9666666666667,669.4666666666667
2020,1,3,64,51.333333333333336,372.3,539.3666666666667,691.8333333333334
2020,1,3,65,67.63333333333333,419.1333333333334,480.59999999999997,696.7666666666668
2020,1,3,66,73.83333333333333,450.7,382.73333333333335,697.2666666666668
2020,1,3,67,55.13333333333333,452.3,346.8,698.8333333333334
2020,1,3,68,91.33333333333333,488.2333333333333,333.6333333333333,701.6
2020,1,3,69,97.53333333333335,597.0333333333333,303.90000000000003,699.8333333333334
2020,1,3,70,108.76666666666667,679.3000000000001,259.6,701.0666666666666
2020,1,3,71,90.0,679.9,283.40000000000003,698.8666666666668
2020,1,3,72,68.60000000000001,632.5666666666666,295.40000000000003,698.8000000000001
2020,1,3,73,72.3,542.7333333333333,329.23333333333335,692.1
2020,1,3,74,67.53333333333335,472.96666666666664,323.5333333333333,690.7000000000002
2020,1,3,75,59.96666666666666,393.2,292.8666666666666,692.2333333333332
2020,1,3,76,63.66666666666668,375.3333333333333,262.6666666666667,688.8333333333334
2020,1,3,77,47.699999999999996,393.5,229.16666666666666,660.7666666666667
2020,1,3,78,32.36666666666667,414.20000000000005,196.36666666666667,599.3666666666667
2020,1,3,79,31.266666666666666,362.90000000000003,182.86666666666667,516.5666666666666
2020,1,3,80,26.099999999999998,342.7,179.76666666666665,465.3333333333333
2020,1,3,81,32.4,393.8666666666666,166.7,431.6666666666667
2020,1,3,82,37.300000000000004,436.1666666666667,163.99999999999997,355.23333333333335
2020,1,3,83,32.03333333333334,351.90000000000003,148.0,287.93333333333334
2020,1,3,84,25.8,290.09999999999997,142.3,270.7
2020,1,3,85,22.099999999999998,258.4,136.26666666666668,260.3333333333333
2020,1,3,86,22.86666666666667,194.06666666666663,145.36666666666667,263.6
2020,1,3,87,24.03333333333333,104.63333333333333,127.0,247.73333333333335
2020,1,3,88,24.900000000000002,48.133333333333326,116.03333333333335,278.2333333333333
2020,1,3,89,30.433333333333334,33.199999999999996,100.03333333333335,238.66666666666666
2020,1,3,90,31.7,17.433333333333334,121.09999999999998,183.0
2020,1,3,91,20.900000000000002,10.533333333333333,117.26666666666667,178.1
2020,1,3,92,23.066666666666666,10.933333333333332,122.60000000000001,155.3
2020,1,3,93,47.800000000000004,8.700000000000001,118.5,138.3
2020,1,3,94,33.6,7.1000000000000005,115.86666666666667,121.66666666666667
2020,1,3,95,20.53333333333333,7.733333333333334,105.53333333333335,105.10000000000001
2020,1,3,96,29.8,5.766666666666667,97.16666666666667,70.2
2020,1,4,1,36.5,5.433333333333333,88.13333333333333,58.366666666666674
2020,1,4,2,54.333333333333336,6.033333333333334,75.86666666666667,58.633333333333326
2020,1,4,3,21.53333333333333,4.733333333333333,64.96666666666667,48.333333333333336
2020,1,4,4,16.033333333333335,5.766666666666667,46.199999999999996,31.533333333333335
2020,1,4,5,23.866666666666664,5.066666666666666,37.6,26.400000000000002
2020,1,4,6,21.000000000000004,5.0,29.066666666666666,17.233333333333334
2020,1,4,7,26.566666666666663,5.766666666666667,30.366666666666664,15.966666666666667
2020,1,4,8,24.2,4.866666666666666,23.866666666666664,11.266666666666666
2020,1,4,9,35.7,5.033333333333333,21.2,10.1
2020,1,4,10,55.29999999999999,5.866666666666667,30.166666666666668,5.966666666666666
2020,1,4,11,55.800000000000004,4.266666666666667,34.1,5.5
2020,1,4,12,62.133333333333326,5.766666666666667,38.766666666666666,4.633333333333334
2020,1,4,13,65.6,6.066666666666666,44.46666666666667,4.6
2020,1,4,14,74.8,4.5,44.43333333333334,4.433333333333334
2020,1,4,15,77.2,5.866666666666667,45.1,4.366666666666666
2020,1,4,16,92.06666666666668,4.833333333333333,46.56666666666666,4.8
2020,1,4,17,102.96666666666665,5.733333333333333,42.699999999999996,6.099999999999999
2020,1,4,18,123.60000000000001,6.133333333333333,40.56666666666667,7.900000000000001
2020,1,4,19,119.2,5.366666666666667,35.56666666666666,4.933333333333334
2020,1,4,20,113.86666666666667,6.366666666666667,29.73333333333333,6.333333333333333
2020,1,4,21,108.60000000000001,7.533333333333334,24.8,4.3
2020,1,4,22,103.13333333333333,9.833333333333334,31.03333333333333,4.066666666666666
2020,1,4,23,98.5,12.766666666666666,32.199999999999996,4.5
2020,1,4,24,97.86666666666667,10.233333333333334,34.36666666666667,4.233333333333333
2020,1,4,25,92.0,7.033333333333334,44.13333333333333,5.066666666666666
2020,1,4,26,95.73333333333335,5.733333333333333,42.06666666666667,5.166666666666667
2020,1,4,27,92.36666666666667,5.8,50.366666666666674,3.266666666666667
2020,1,4,28,91.86666666666667,5.433333333333334,36.666666666666664,4.866666666666667
2020,1,4,29,101.3,5.366666666666667,32.733333333333334,5.3
2020,1,4,30,105.26666666666667,5.733333333333333,34.266666666666666,4.533333333333334
2020,1,4,31,102.43333333333334,4.8,32.53333333333333,4.8999999999999995
2020,1,4,32,126.76666666666667,5.666666666666667,34.6,4.366666666666667
2020,1,4,33,130.6,4.466666666666666,37.46666666666667,3.466666666666667
2020,1,4,34,118.53333333333332,4.366666666666666,41.76666666666667,5.866666666666667
2020,1,4,35,107.66666666666667,6.3,47.56666666666666,4.733333333333333
2020,1,4,36,104.5,5.1000000000000005,60.666666666666664,5.933333333333334
2020,1,4,37,110.56666666666666,8.8,89.13333333333333,6.866666666666667
2020,1,4,38,110.36666666666667,26.633333333333336,118.56666666666668,13.633333333333333
2020,1,4,39,106.46666666666665,90.16666666666667,168.96666666666667,21.0
2020,1,4,40,95.90000000000002,160.70000000000002,246.0333333333333,27.266666666666666
2020,1,4,41,94.73333333333333,192.29999999999998,282.1333333333334,41.53333333333334
2020,1,4,42,104.43333333333334,189.9,324.3666666666667,79.6
2020,1,4,43,108.96666666666668,266.0333333333333,417.06666666666666,109.96666666666665
2020,1,4,44,101.13333333333333,299.2,471.40000000000003,137.36666666666665
2020,1,4,45,96.3,254.96666666666667,481.26666666666665,200.33333333333334
2020,1,4,46,98.03333333333335,388.8,445.36666666666673,221.86666666666667
2020,1,4,47,97.53333333333335,472.1333333333334,414.90000000000003,243.79999999999998
2020,1,4,48,101.96666666666665,524.9333333333334,371.6666666666667,352.3666666666666
2020,1,4,49,121.96666666666665,589.6666666666666,385.56666666666666,476.3
2020,1,4,50,130.6,556.4666666666666,454.8,537.6999999999999
2020,1,4,51,116.0,538.8,492.7,582.3666666666667
2020,1,4,52,89.23333333333335,560.0,476.40000000000003,557.9333333333333
2020,1,4,53,72.3,560.3666666666667,473.0333333333333,552.4666666666666
2020,1,4,54,76.7,585.5666666666666,515.5333333333333,539.5666666666667
2020,1,4,55,83.66666666666667,603.6999999999999,568.1666666666666,528.9666666666667
2020,1,4,56,91.7,612.0333333333333,600.3333333333334,527.4666666666667
2020,1,4,57,97.2,600.4666666666666,581.2333333333333,527.8333333333334
2020,1,4,58,111.60000000000001,609.9333333333333,546.2333333333332,495.0
2020,1,4,59,122.03333333333335,576.5,516.6666666666666,488.1666666666667
2020,1,4,60,122.2,502.8,521.3666666666667,497.1333333333334
2020,1,4,61,133.13333333333333,440.73333333333335,563.1666666666666,511.03333333333336
2020,1,4,62,137.79999999999998,429.93333333333334,643.8666666666667,481.7
2020,1,4,63,145.2,438.9666666666667,687.1666666666666,475.7
2020,1,4,64,147.03333333333333,457.3666666666666,681.0666666666667,464.79999999999995
2020,1,4,65,147.26666666666665,483.9333333333334,699.8000000000001,467.0666666666666
2020,1,4,66,147.4,492.43333333333334,685.4666666666667,487.7
2020,1,4,67,147.13333333333333,494.09999999999997,670.8666666666667,469.56666666666666
2020,1,4,68,147.46666666666667,531.5333333333333,664.2666666666668,445.73333333333335
2020,1,4,69,147.5,549.1333333333333,636.8666666666667,418.3
2020,1,4,70,147.06666666666666,505.59999999999997,604.2333333333332,393.5
2020,1,4,71,147.4,459.3666666666666,595.5,400.9666666666667
2020,1,4,72,147.2,405.56666666666666,602.2666666666668,399.4666666666667
2020,1,4,73,147.23333333333335,406.09999999999997,631.8333333333334,400.7333333333333
2020,1,4,74,147.13333333333335,448.03333333333336,659.1999999999999,375.7
2020,1,4,75,147.46666666666667,461.09999999999997,667.4666666666666,361.2
2020,1,4,76,147.23333333333332,494.90000000000003,662.0,352.5666666666666
2020,1,4,77,147.1,542.0333333333334,693.4000000000001,375.29999999999995
2020,1,4,78,147.29999999999998,594.4333333333333,732.3333333333334,433.40000000000003
2020,1,4,79,147.6,680.4,753.0,469.70000000000005
